Date,cabai merah
2022-05-09,37.69535093884928
2022-05-10,47.97590119489909
2022-05-11,53.97288884426147
2022-05-12,45.40576363088664
2022-05-13,47.1191886735616
2022-05-14,35.981925896174324
2022-05-15,35.981925896174324
2022-05-16,39.40877598152426
2022-05-17,49.68932623757407
2022-05-18,43.69233858821168
2022-05-19,45.40576363088664
2022-05-20,41.12220102419922
2022-05-21,28.27151320413697
2022-05-22,47.97590119489909
2022-05-23,48.83261371623657
2022-05-24,33.41178833216187
2022-05-25,35.981925896174324
2022-05-26,47.97590119489909
2022-05-27,35.12521337483683
2022-05-28,31.698363289486903
2022-05-29,41.12220102419922
2022-05-30,40.26548850286174
2022-05-31,47.97590119489909
2022-06-01,34.26850085349935
2022-06-02,46.26247615222413
2022-06-03,29.128225725474444
2022-06-04,47.1191886735616
2022-06-05,62.54001405763632
2022-06-06,60.82658901496136
2022-06-07,59.96987649362387
2022-06-08,39.40877598152426
2022-06-09,47.97590119489909
2022-06-10,53.97288884426147
2022-06-11,49.68932623757407
2022-06-12,59.11316397228639
2022-06-13,49.68932623757407
2022-06-14,60.82658901496136
2022-06-15,75.39070187769856
2022-06-16,53.97288884426147
2022-06-17,59.96987649362387
2022-06-18,45.40576363088664
2022-06-19,38.55206346018677
2022-06-20,45.40576363088664
2022-06-21,47.97590119489909
2022-06-22,63.396726578973805
2022-06-23,39.40877598152426
2022-06-24,46.26247615222413
2022-06-25,34.26850085349935
2022-06-26,56.54302640827393
2022-06-27,35.981925896174324
2022-06-28,59.11316397228639
2022-06-29,71.96385179234865
2022-06-30,41.97891354553671
2022-07-01,45.40576363088664
2022-07-02,41.12220102419922
2022-07-03,42.077227111316965
2022-07-04,41.18196696001235
2022-07-05,35.81040605218466
2022-07-06,38.49618650609851
2022-07-07,31.33410529566158
2022-07-08,45.65826771653544
2022-07-09,37.60092635479389
2022-07-10,31.33410529566158
2022-07-11,80.57341361741548
2022-07-12,50.13456847305853
2022-07-13,47.44878801914467
2022-07-14,59.08716998610468
2022-07-15,30.43884514435696
2022-07-16,34.91514590088004
2022-07-17,31.33410529566158
2022-07-18,58.19190983480007
2022-07-19,51.92508877566775
2022-07-20,33.12462559827081
2022-07-21,33.12462559827081
2022-07-22,42.077227111316965
2022-07-23,39.39144665740313
2022-07-24,68.93503165045547
2022-07-25,37.60092635479389
2022-07-26,59.08716998610468
2022-07-27,52.82034892697238
2022-07-28,45.65826771653544
2022-07-29,27.753064690443107
2022-07-30,39.39144665740313
2022-07-31,36.70566620348928
2022-08-01,62.66821059132316
2022-08-02,74.30659255828317
2022-08-03,47.44878801914467
2022-08-04,49.23930832175391
2022-08-05,37.60092635479389
2022-08-06,40.28670680870774
2022-08-07,63.56347074262777
2022-08-08,42.077227111316965
2022-08-09,75.20185270958778
2022-08-10,54.6108692295816
2022-08-11,53.71560907827698
2022-08-12,47.44878801914467
2022-08-13,50.13456847305853
2022-08-14,46.55352786784005
2022-08-15,68.03977149915086
2022-08-16,43.8677474139262
2022-08-17,41.18196696001235
2022-08-18,51.92508877566775
2022-08-19,42.077227111316965
2022-08-20,42.972487262621584
2022-08-21,55.506129380886215
2022-08-22,49.23930832175391
2022-08-23,52.82034892697238
2022-08-24,44.76300756523082
2022-08-25,67.14451134784623
2022-08-26,32.22936544696619
2022-08-27,53.71560907827698
2022-08-28,47.44878801914467
2022-08-29,59.9824301374093
2022-08-30,79.67815346611086
2022-08-31,75.20185270958778
2022-09-01,30.43884514435696
2022-09-02,64.45873089393238
2022-09-03,28.648324841747726
2022-09-04,55.506129380886215
2022-09-05,66.24925119654162
2022-09-06,83.25919407132935
2022-09-07,51.92508877566775
2022-09-08,59.08716998610468
2022-09-09,60.87769028871392
2022-09-10,57.29664968349545
2022-09-11,76.09711286089241
2022-09-12,76.09711286089241
2022-09-13,74.30659255828317
2022-09-14,70.72555195306471
2022-09-15,68.03977149915086
2022-09-16,59.9824301374093
2022-09-17,42.077227111316965
2022-09-18,65.35399104523701
2022-09-19,51.029828624363134
2022-09-20,82.3639339200247
2022-09-21,71.62081210436932
2022-09-22,89.52601513046164
2022-09-23,32.22936544696619
2022-09-24,49.23930832175391
2022-09-25,61.77295044001854
2022-09-26,45.65826771653544
2022-09-27,73.41133240697856
2022-09-28,53.71560907827698
2022-09-29,42.077227111316965
2022-09-30,50.13456847305853
2022-10-01,53.71560907827698
2022-10-02,61.77295044001854
2022-10-03,49.23930832175391
2022-10-04,60.87769028871392
2022-10-05,65.35399104523701
2022-10-06,61.77295044001854
2022-10-07,50.13456847305853
2022-10-08,48.34404817044929
2022-10-09,55.506129380886215
2022-10-10,85.94497452524317
2022-10-11,53.71560907827698
2022-10-12,53.71560907827698
2022-10-13,73.41133240697856
2022-10-14,58.19190983480007
2022-10-15,42.077227111316965
2022-10-16,38.49618650609851
2022-10-17,51.92508877566775
2022-10-18,70.72555195306471
2022-10-19,70.72555195306471
2022-10-20,72.51607225567393
2022-10-21,44.76300756523082
2022-10-22,38.49618650609851
2022-10-23,60.87769028871392
2022-10-24,55.506129380886215
2022-10-25,40.28670680870774
2022-10-26,66.24925119654162
2022-10-27,47.44878801914467
2022-10-28,26.85780453913849
2022-10-29,52.82034892697238
2022-10-30,51.029828624363134
2022-10-31,55.506129380886215
2022-11-01,77.88763316350162
2022-11-02,66.24925119654162
2022-11-03,78.78289331480626
2022-11-04,59.9824301374093
2022-11-05,52.82034892697238
2022-11-06,68.93503165045547
2022-11-07,74.30659255828317
2022-11-08,62.66821059132316
2022-11-09,87.7354948278524
2022-11-10,45.65826771653544
2022-11-11,30.43884514435696
2022-11-12,53.71560907827698
2022-11-13,76.99237301219702
2022-11-14,68.93503165045547
2022-11-15,82.3639339200247
2022-11-16,65.35399104523701
2022-11-17,58.19190983480007
2022-11-18,46.55352786784005
2022-11-19,48.34404817044929
2022-11-20,71.62081210436932
2022-11-21,68.03977149915086
2022-11-22,54.6108692295816
2022-11-23,83.25919407132935
2022-11-24,66.24925119654162
2022-11-25,39.39144665740313
2022-11-26,55.506129380886215
2022-11-27,34.01988574957543
2022-11-28,51.92508877566775
2022-11-29,59.9824301374093
2022-11-30,53.71560907827698
2022-12-01,54.6108692295816
2022-12-02,51.92508877566775
2022-12-03,41.18196696001235
2022-12-04,35.81040605218466
2022-12-05,63.56347074262777
2022-12-06,61.77295044001854
2022-12-07,55.506129380886215
2022-12-08,59.9824301374093
2022-12-09,41.18196696001235
2022-12-10,35.81040605218466
2022-12-11,47.44878801914467
2022-12-12,58.19190983480007
2022-12-13,58.19190983480007
2022-12-14,48.34404817044929
2022-12-15,42.077227111316965
2022-12-16,46.55352786784005
2022-12-17,25.067284236529265
2022-12-18,32.22936544696619
2022-12-19,41.18196696001235
2022-12-20,56.401389532190834
2022-12-21,42.972487262621584
2022-12-22,30.43884514435696
2022-12-23,25.067284236529265
2022-12-24,41.18196696001235
2022-12-25,31.33410529566158
2022-12-26,44.76300756523082
2022-12-27,43.8677474139262
2022-12-28,24.17202408522465
2022-12-29,0.0
2022-12-30,34.91514590088004
2022-12-31,42.077227111316965
2023-01-01,40.28670680870774
2023-01-02,65.02390983763321
2023-01-03,47.811698410024434
2023-01-04,47.811698410024434
2023-01-05,49.724166346425406
2023-01-06,44.94299650542297
2023-01-07,42.0742946008215
2023-01-08,48.76793237822491
2023-01-09,50.6804003146259
2023-01-10,40.16182666442052
2023-01-11,67.89261174223469
2023-01-12,32.511954918816606
2023-01-13,45.899230473623454
2023-01-14,42.0742946008215
2023-01-15,55.46157015562834
2023-01-16,57.37403809202932
2023-01-17,65.98014380583372
2023-01-18,43.030528569021975
2023-01-19,62.15520793303176
2023-01-20,66.93637777403418
2023-01-21,32.511954918816606
2023-01-22,41.118060632621
2023-01-23,47.811698410024434
2023-01-24,69.80507967863566
2023-01-25,56.41780412382883
2023-01-26,50.6804003146259
2023-01-27,47.811698410024434
2023-01-28,31.55572095061612
2023-01-29,52.59286825102687
2023-01-30,61.19897396483128
2023-01-31,63.11144190123224
2023-02-01,61.19897396483128
2023-02-02,49.724166346425406
2023-02-03,51.63663428282638
2023-02-04,22.949615236811727
2023-02-05,50.6804003146259
2023-02-06,64.06767586943272
2023-02-07,74.58624951963812
2023-02-08,62.15520793303176
2023-02-09,62.15520793303176
2023-02-10,38.24935872801955
2023-02-11,47.811698410024434
2023-02-12,43.98676253722248
2023-02-13,58.33027206022981
2023-02-14,47.811698410024434
2023-02-15,49.724166346425406
2023-02-16,65.02390983763321
2023-02-17,50.6804003146259
2023-02-18,44.94299650542297
2023-02-19,53.54910221922736
2023-02-20,59.286506028430296
2023-02-21,87.97352507444495
2023-02-22,45.899230473623454
2023-02-23,52.59286825102687
2023-02-24,73.63001555143762
2023-02-25,39.20559269622004
2023-02-26,49.724166346425406
2023-02-27,69.80507967863566
2023-02-28,56.41780412382883
2023-03-01,61.19897396483128
2023-03-02,61.19897396483128
2023-03-03,95.62339682004888
2023-03-04,53.54910221922736
2023-03-05,41.118060632621
2023-03-06,53.54910221922736
2023-03-07,65.98014380583372
2023-03-08,53.54910221922736
2023-03-09,45.899230473623454
2023-03-10,52.59286825102687
2023-03-11,30.59948698241564
2023-03-12,48.76793237822491
2023-03-13,56.41780412382883
2023-03-14,66.93637777403418
2023-03-15,50.6804003146259
2023-03-16,62.15520793303176
2023-03-17,56.41780412382883
2023-03-18,55.46157015562834
2023-03-19,61.19897396483128
2023-03-20,67.89261174223469
2023-03-21,30.59948698241564
2023-03-22,64.06767586943272
2023-03-23,35.38065682341808
2023-03-24,66.93637777403418
2023-03-25,55.46157015562834
2023-03-26,68.84884571043519
2023-03-27,64.06767586943272
2023-03-28,67.89261174223469
2023-03-29,73.63001555143762
2023-03-30,57.37403809202932
2023-03-31,56.41780412382883
2023-04-01,63.11144190123224
2023-04-02,64.06767586943272
2023-04-03,50.6804003146259
2023-04-04,60.24273999663078
2023-04-05,43.030528569021975
2023-04-06,33.46818888701709
2023-04-07,32.511954918816606
2023-04-08,28.687019046014655
2023-04-09,27.73078507781417
2023-04-10,49.724166346425406
2023-04-11,47.811698410024434
2023-04-12,47.811698410024434
2023-04-13,38.24935872801955
2023-04-14,41.118060632621
2023-04-15,30.59948698241564
2023-04-16,34.42442285521759
2023-04-17,40.16182666442052
2023-04-18,42.0742946008215
2023-04-19,33.46818888701709
2023-04-20,22.949615236811727
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,37.29312475981906
2023-04-24,35.38065682341808
2023-04-25,28.687019046014655
2023-04-26,39.20559269622004
2023-04-27,36.336890791618565
2023-04-28,29.643253014215148
2023-04-29,60.24273999663078
2023-04-30,43.030528569021975
2023-05-01,39.20559269622004
2023-05-02,39.20559269622004
2023-05-03,49.724166346425406
2023-05-04,49.724166346425406
2023-05-05,43.030528569021975
2023-05-06,21.03714730041075
2023-05-07,39.20559269622004
2023-05-08,43.98676253722248
2023-05-09,45.899230473623454
2023-05-10,59.286506028430296
2023-05-11,55.46157015562834
2023-05-12,60.24273999663078
2023-05-13,42.0742946008215
2023-05-14,54.50533618742784
2023-05-15,24.862083173212703
2023-05-16,50.6804003146259
2023-05-17,40.16182666442052
2023-05-18,50.6804003146259
2023-05-19,37.29312475981906
2023-05-20,28.687019046014655
2023-05-21,42.0742946008215
2023-05-22,45.899230473623454
2023-05-23,27.73078507781417
2023-05-24,51.63663428282638
2023-05-25,52.59286825102687
2023-05-26,50.6804003146259
2023-05-27,22.949615236811727
2023-05-28,58.33027206022981
2023-05-29,50.6804003146259
2023-05-30,44.94299650542297
2023-05-31,36.336890791618565
2023-06-01,33.46818888701709
2023-06-02,55.46157015562834
2023-06-03,32.511954918816606
2023-06-04,40.16182666442052
2023-06-05,64.06767586943272
2023-06-06,56.41780412382883
2023-06-07,46.85546444182394
2023-06-08,37.29312475981906
2023-06-09,48.76793237822491
2023-06-10,23.905849205012217
2023-06-11,45.899230473623454
2023-06-12,34.42442285521759
2023-06-13,61.19897396483128
2023-06-14,57.37403809202932
2023-06-15,47.811698410024434
2023-06-16,30.59948698241564
2023-06-17,46.85546444182394
2023-06-18,40.16182666442052
2023-06-19,22.949615236811727
2023-06-20,43.98676253722248
2023-06-21,32.511954918816606
2023-06-22,43.030528569021975
2023-06-23,37.29312475981906
2023-06-24,39.20559269622004
2023-06-25,51.63663428282638
2023-06-26,40.16182666442052
2023-06-27,43.98676253722248
2023-06-28,26.77455110961368
2023-06-29,41.118060632621
2023-06-30,25.81831714141319
2023-07-01,41.118060632621
2023-07-02,0.0
2023-07-03,31.55572095061612
2023-07-04,37.86248736097068
2023-07-05,41.22804179305696
2023-07-06,21.03471520053927
2023-07-07,29.44860128075497
2023-07-08,33.65554432086283
2023-07-09,26.0830468486687
2023-07-10,36.17971014492754
2023-07-11,0.0
2023-07-12,55.53164812942366
2023-07-13,46.2763734411864
2023-07-14,38.70387596899225
2023-07-15,0.0
2023-07-16,33.65554432086283
2023-07-17,42.91081900910011
2023-07-18,40.38665318503539
2023-07-19,33.65554432086283
2023-07-20,62.26275699359624
2023-07-21,0.0
2023-07-22,26.0830468486687
2023-07-23,47.95915065722953
2023-07-24,35.33832153690597
2023-07-25,42.06943040107854
2023-07-26,56.37303673744525
2023-07-27,44.59359622514325
2023-07-28,42.91081900910011
2023-07-29,40.38665318503539
2023-07-30,50.48331648129424
2023-07-31,57.214425345466815
2023-08-01,79.93191776204921
2023-08-02,49.64192787327267
2023-08-03,47.95915065722953
2023-08-04,28.607212672733407
2023-08-05,33.65554432086283
2023-08-06,30.289989888776542
2023-08-07,47.95915065722953
2023-08-08,37.02109875294912
2023-08-09,55.53164812942366
2023-08-10,51.32470508931581
2023-08-11,35.33832153690597
2023-08-12,32.81415571284126
2023-08-13,37.02109875294912
2023-08-14,53.00748230535896
2023-08-15,47.95915065722953
2023-08-16,35.33832153690597
2023-08-17,44.59359622514325
2023-08-18,72.35942028985508
2023-08-19,34.496932928884405
2023-08-20,40.38665318503539
2023-08-21,60.57997977755309
2023-08-22,48.8005392652511
2023-08-23,50.48331648129424
2023-08-24,58.89720256150995
2023-08-25,42.06943040107854
2023-08-26,0.0
2023-08-27,42.06943040107854
2023-08-28,64.78692281766094
2023-08-29,55.53164812942366
2023-08-30,40.38665318503539
2023-08-31,58.89720256150995
2023-09-01,47.95915065722953
2023-09-02,35.33832153690597
2023-09-03,0.0
2023-09-04,58.05581395348839
2023-09-05,33.65554432086283
2023-09-06,68.15247724974724
2023-09-07,49.64192787327267
2023-09-08,41.22804179305696
2023-09-09,0.0
2023-09-10,41.22804179305696
2023-09-11,39.54526457701383
2023-09-12,53.84887091338052
2023-09-13,56.37303673744525
2023-09-14,54.690259521402105
2023-09-15,37.02109875294912
2023-09-16,50.48331648129424
2023-09-17,27.76582406471183
2023-09-18,57.214425345466815
2023-09-19,41.22804179305696
2023-09-20,36.17971014492754
2023-09-21,47.95915065722953
2023-09-22,52.1660936973374
2023-09-23,33.65554432086283
2023-09-24,33.65554432086283
2023-09-25,53.00748230535896
2023-09-26,40.38665318503539
2023-09-27,44.59359622514325
2023-09-28,28.607212672733407
2023-09-29,39.54526457701383
2023-09-30,28.607212672733407
2023-10-01,37.02109875294912
2023-10-02,53.00748230535896
2023-10-03,56.37303673744525
2023-10-04,44.59359622514325
2023-10-05,44.59359622514325
2023-10-06,35.33832153690597
2023-10-07,31.97276710481969
2023-10-08,48.8005392652511
2023-10-09,39.54526457701383
2023-10-10,36.17971014492754
2023-10-11,59.73859116953152
2023-10-12,37.86248736097068
2023-10-13,41.22804179305696
2023-10-14,34.496932928884405
2023-10-15,44.59359622514325
2023-10-16,61.42136838557466
2023-10-17,48.8005392652511
2023-10-18,41.22804179305696
2023-10-19,39.54526457701383
2023-10-20,52.1660936973374
2023-10-21,27.76582406471183
2023-10-22,27.76582406471183
2023-10-23,57.214425345466815
2023-10-24,53.84887091338052
2023-10-25,42.91081900910011
2023-10-26,52.1660936973374
2023-10-27,51.32470508931581
2023-10-28,41.22804179305696
2023-10-29,63.1041456016178
2023-10-30,37.02109875294912
2023-10-31,69.83525446579037
2023-11-01,67.31108864172566
2023-11-02,53.00748230535896
2023-11-03,68.99386585776881
2023-11-04,34.496932928884405
2023-11-05,50.48331648129424
2023-11-06,72.35942028985508
2023-11-07,42.91081900910011
2023-11-08,72.35942028985508
2023-11-09,30.289989888776542
2023-11-10,74.88358611391979
2023-11-11,53.84887091338052
2023-11-12,74.04219750589824
2023-11-13,46.2763734411864
2023-11-14,53.00748230535896
2023-11-15,58.05581395348839
2023-11-16,37.86248736097068
2023-11-17,39.54526457701383
2023-11-18,67.31108864172566
2023-11-19,38.70387596899225
2023-11-20,78.24914054600606
2023-11-21,53.84887091338052
2023-11-22,84.13886080215708
2023-11-23,53.84887091338052
2023-11-24,40.38665318503539
2023-11-25,26.0830468486687
2023-11-26,36.17971014492754
2023-11-27,56.37303673744525
2023-11-28,40.38665318503539
2023-11-29,48.8005392652511
2023-11-30,52.1660936973374
2023-12-01,77.4077519379845
2023-12-02,42.06943040107854
2023-12-03,42.06943040107854
2023-12-04,53.00748230535896
2023-12-05,50.48331648129424
2023-12-06,55.53164812942366
2023-12-07,60.57997977755309
2023-12-08,47.95915065722953
2023-12-09,60.57997977755309
2023-12-10,54.690259521402105
2023-12-11,60.57997977755309
2023-12-12,47.95915065722953
2023-12-13,58.05581395348839
2023-12-14,61.42136838557466
2023-12-15,68.15247724974724
2023-12-16,75.72497472194136
2023-12-17,46.2763734411864
2023-12-18,64.78692281766094
2023-12-19,24.40026963262555
2023-12-20,0.0
2023-12-21,58.89720256150995
2023-12-22,49.64192787327267
2023-12-23,29.44860128075497
2023-12-24,44.59359622514325
2023-12-25,27.76582406471183
2023-12-26,51.32470508931581
2023-12-27,0.0
2023-12-28,53.84887091338052
2023-12-29,47.11776204920797
2023-12-30,0.0
2023-12-31,40.38665318503539
2024-01-01,33.65554432086283
2024-01-02,0.0
2024-01-03,46.4976803383011
2024-01-04,28.33452395615224
2024-01-05,46.4976803383011
2024-01-06,36.32631276429774
2024-01-07,38.50589153015561
2024-01-08,47.95073284887302
2024-01-09,36.32631276429774
2024-01-10,61.75473169930615
2024-01-11,60.30167918873425
2024-01-12,53.76294289116065
2024-01-13,34.14673399843988
2024-01-14,42.13852280658538
2024-01-15,48.67725910415897
2024-01-16,47.95073284887302
2024-01-17,41.411996551299424
2024-01-18,56.66904791230448
2024-01-19,53.76294289116065
2024-01-20,34.87326025372583
2024-01-21,36.32631276429774
2024-01-22,42.13852280658538
2024-01-23,37.05283901958369
2024-01-24,63.934310465164025
2024-01-25,66.84041548630783
2024-01-26,42.86504906187133
2024-01-27,42.13852280658538
2024-01-28,58.84862667816235
2024-01-29,30.514102722010097
2024-01-30,61.0282054440202
2024-01-31,39.23241778544156
2024-02-01,39.23241778544156
2024-02-02,41.411996551299424
2024-02-03,0.0
2024-02-04,66.11388923102189
2024-02-05,42.86504906187133
2024-02-06,38.50589153015561
2024-02-07,51.58336412530279
2024-02-08,0.0
2024-02-09,0.0
2024-02-10,0.0
2024-02-11,37.77936527486965
2024-02-12,55.94252165701853
2024-02-13,31.96715523258201
2024-02-14,0.0
2024-02-15,55.21599540173256
2024-02-16,45.77115408301515
2024-02-17,39.23241778544156
2024-02-18,31.96715523258201
2024-02-19,37.77936527486965
2024-02-20,61.75473169930615
2024-02-21,65.38736297573593
2024-02-22,49.403785359444925
2024-02-23,42.13852280658538
2024-02-24,42.13852280658538
2024-02-25,55.94252165701853
2024-02-26,57.39557416759043
2024-02-27,34.87326025372583
2024-02-28,63.20778420987807
2024-02-29,49.403785359444925
2024-03-01,46.4976803383011
2024-03-02,37.05283901958369
2024-03-03,33.42020774315392
2024-03-04,52.30989038058874
2024-03-05,45.77115408301515
2024-03-06,66.84041548630783
2024-03-07,35.599786509011786
2024-03-08,42.13852280658538
2024-03-09,32.69368148786796
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,36.32631276429774
2024-03-13,37.05283901958369
2024-03-14,43.59157531715728
2024-03-15,50.85683787001685
2024-03-16,32.69368148786796
2024-03-17,72.65262552859548
2024-03-18,63.20778420987807
2024-03-19,51.58336412530279
2024-03-20,50.85683787001685
2024-03-21,47.22420659358707
2024-03-22,45.0446278277292
2024-03-23,45.77115408301515
2024-03-24,49.403785359444925
2024-03-25,45.77115408301515
2024-03-26,39.23241778544156
2024-03-27,44.31810157244325
2024-03-28,44.31810157244325
2024-03-29,0.0
2024-03-30,34.87326025372583
2024-03-31,37.77936527486965
2024-04-01,51.58336412530279
2024-04-02,31.24062897729606
2024-04-03,42.13852280658538
2024-04-04,32.69368148786796
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,31.24062897729606
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,42.86504906187133
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,43.59157531715728
2024-04-16,0.0
2024-04-17,31.96715523258201
2024-04-18,41.411996551299424
2024-04-19,32.69368148786796
2024-04-20,34.14673399843988
2024-04-21,36.32631276429774
2024-04-22,63.20778420987807
2024-04-23,36.32631276429774
2024-04-24,27.60799770086628
2024-04-25,23.24884016915055
2024-04-26,46.4976803383011
2024-04-27,36.32631276429774
2024-04-28,34.14673399843988
2024-04-29,46.4976803383011
2024-04-30,32.69368148786796
2024-05-01,50.85683787001685
2024-05-02,42.86504906187133
2024-05-03,37.77936527486965
2024-05-04,40.68547029601347
2024-05-05,31.24062897729606
2024-05-06,46.4976803383011
2024-05-07,40.68547029601347
2024-05-08,54.48946914644661
2024-05-09,0.0
2024-05-10,31.96715523258201
2024-05-11,33.42020774315392
2024-05-12,39.23241778544156
2024-05-13,63.934310465164025
2024-05-14,58.84862667816235
2024-05-15,35.599786509011786
2024-05-16,57.39557416759043
2024-05-17,30.514102722010097
2024-05-18,46.4976803383011
2024-05-19,41.411996551299424
2024-05-20,49.403785359444925
2024-05-21,40.68547029601347
2024-05-22,48.67725910415897
2024-05-23,37.05283901958369
2024-05-24,38.50589153015561
2024-05-25,0.0
2024-05-26,56.66904791230448
2024-05-27,35.599786509011786
2024-05-28,39.23241778544156
2024-05-29,49.403785359444925
2024-05-30,45.0446278277292
2024-05-31,0.0
2024-06-01,54.48946914644661
2024-06-02,32.69368148786796
2024-06-03,37.77936527486965
2024-06-04,51.58336412530279
2024-06-05,45.77115408301515
2024-06-06,45.77115408301515
2024-06-07,30.514102722010097
2024-06-08,0.0
2024-06-09,58.12210042287639
2024-06-10,56.66904791230448
2024-06-11,0.0
2024-06-12,39.95894404072752
2024-06-13,44.31810157244325
2024-06-14,45.77115408301515
2024-06-15,38.50589153015561
2024-06-16,0.0
2024-06-17,45.0446278277292
2024-06-18,0.0
2024-06-19,34.14673399843988
2024-06-20,42.13852280658538
2024-06-21,37.05283901958369
2024-06-22,32.69368148786796
2024-06-23,0.0
2024-06-24,41.411996551299424
2024-06-25,0.0
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,39.23241778544156
2024-06-29,34.87326025372583
2024-06-30,32.69368148786796
2024-07-01,41.411996551299424
2024-07-02,33.42020774315392
2024-07-03,0.0
2024-07-04,61.0
2024-07-05,29.0
2024-07-06,36.00000000000001
2024-07-07,0.0
2024-07-08,50.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,38.000000000000014
2024-07-12,53.0
2024-07-13,36.00000000000001
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,69.00000000000001
2024-07-17,0.0
2024-07-18,42.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,51.00000000000001
2024-07-23,51.00000000000001
2024-07-24,0.0
2024-07-25,51.00000000000001
2024-07-26,39.00000000000001
2024-07-27,37.00000000000001
2024-07-28,33.99999999999999
2024-07-29,33.00000000000001
2024-07-30,56.0
2024-07-31,0.0
2024-08-01,52.00000000000001
2024-08-02,35.00000000000001
2024-08-03,49.0
2024-08-04,0.0
2024-08-05,58.0
2024-08-06,30.000000000000004
2024-08-07,61.0
2024-08-08,51.00000000000001
