Date,minyak goreng
2022-06-27,5.0
2022-06-28,5.0
2022-06-29,5.0
2022-06-30,4.0
2022-07-01,5.0
2022-07-02,5.0
2022-07-03,2.4754099027128995
2022-07-04,2.944884194606725
2022-07-05,2.688807308119184
2022-07-06,4.054550702719405
2022-07-07,2.5180893837941567
2022-07-08,3.457037967581808
2022-07-09,3.200961081094267
2022-07-10,0.0
2022-07-11,4.011871221638147
2022-07-12,2.8595252324442115
2022-07-13,3.457037967581808
2022-07-14,2.8168457513629552
2022-07-15,3.200961081094267
2022-07-16,2.8595252324442115
2022-07-17,3.755794335150607
2022-07-18,3.457037967581808
2022-07-19,3.243640562175524
2022-07-20,3.371679005419294
2022-07-21,4.2679481081256885
2022-07-22,2.347371459469129
2022-07-23,2.8595252324442115
2022-07-24,2.60344834595667
2022-07-25,2.390050940550386
2022-07-26,3.585076410825579
2022-07-27,3.883832778394377
2022-07-28,3.2863200432567807
2022-07-29,3.7131148540693495
2022-07-30,2.7314867892004404
2022-07-31,2.5180893837941567
2022-08-01,3.457037967581808
2022-08-02,3.414358486500552
2022-08-03,3.6704353729880927
2022-08-04,3.883832778394377
2022-08-05,2.0059356108190736
2022-08-06,2.304691978387872
2022-08-07,2.390050940550386
2022-08-08,2.60344834595667
2022-08-09,3.457037967581808
2022-08-10,2.560768864875413
2022-08-11,3.2863200432567807
2022-08-12,2.5180893837941567
2022-08-13,3.883832778394377
2022-08-14,0.0
2022-08-15,2.8595252324442115
2022-08-16,2.60344834595667
2022-08-17,2.8595252324442115
2022-08-18,3.798473816231864
2022-08-19,0.0
2022-08-20,2.133974054062844
2022-08-21,0.0
2022-08-22,3.1582816000130096
2022-08-23,3.328999524338037
2022-08-24,2.390050940550386
2022-08-25,0.0
2022-08-26,2.347371459469129
2022-08-27,2.774166270281698
2022-08-28,2.646127827037928
2022-08-29,3.200961081094267
2022-08-30,3.072922637850496
2022-08-31,3.4997174486630653
2022-09-01,2.9022047135254683
2022-09-02,0.0
2022-09-03,1.9632561297378173
2022-09-04,2.0059356108190736
2022-09-05,3.969191740556891
2022-09-06,1.7925382054127894
2022-09-07,1.9632561297378173
2022-09-08,2.9022047135254683
2022-09-09,2.219333016225358
2022-09-10,2.560768864875413
2022-09-11,0.0
2022-09-12,2.133974054062844
2022-09-13,3.200961081094267
2022-09-14,2.262012497306616
2022-09-15,2.133974054062844
2022-09-16,1.7925382054127894
2022-09-17,0.0
2022-09-18,2.176653535144101
2022-09-19,1.9632561297378173
2022-09-20,2.5180893837941567
2022-09-21,1.5791408000065048
2022-09-22,2.60344834595667
2022-09-23,2.774166270281698
2022-09-24,2.4754099027128995
2022-09-25,2.7314867892004404
2022-09-26,2.347371459469129
2022-09-27,2.9022047135254683
2022-09-28,2.347371459469129
2022-09-29,2.091294572981588
2022-09-30,0.0
2022-10-01,3.1582816000130096
2022-10-02,0.0
2022-10-03,2.133974054062844
2022-10-04,0.0
2022-10-05,1.8778971675753036
2022-10-06,2.091294572981588
2022-10-07,1.7925382054127894
2022-10-08,2.304691978387872
2022-10-09,2.560768864875413
2022-10-10,2.390050940550386
2022-10-11,1.8778971675753036
2022-10-12,2.133974054062844
2022-10-13,2.347371459469129
2022-10-14,0.0
2022-10-15,3.627755891906836
2022-10-16,2.0486150919003308
2022-10-17,2.8168457513629552
2022-10-18,2.4327304216316428
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,2.347371459469129
2022-10-25,0.0
2022-10-26,4.182589145963176
2022-10-27,3.414358486500552
2022-10-28,0.0
2022-10-29,3.200961081094267
2022-10-30,2.646127827037928
2022-10-31,2.4327304216316428
2022-11-01,1.536461318925248
2022-11-02,2.347371459469129
2022-11-03,3.030243156769239
2022-11-04,2.0486150919003308
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,2.133974054062844
2022-11-09,4.182589145963176
2022-11-10,1.7498587243315329
2022-11-11,2.944884194606725
2022-11-12,3.328999524338037
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,2.4754099027128995
2022-11-16,0.0
2022-11-17,2.0486150919003308
2022-11-18,2.176653535144101
2022-11-19,2.987563675687982
2022-11-20,1.707179243250276
2022-11-21,1.536461318925248
2022-11-22,2.133974054062844
2022-11-23,2.944884194606725
2022-11-24,1.707179243250276
2022-11-25,2.176653535144101
2022-11-26,3.1582816000130096
2022-11-27,2.176653535144101
2022-11-28,2.774166270281698
2022-11-29,2.347371459469129
2022-11-30,3.072922637850496
2022-12-01,2.176653535144101
2022-12-02,2.0486150919003308
2022-12-03,2.688807308119184
2022-12-04,0.0
2022-12-05,2.0486150919003308
2022-12-06,3.200961081094267
2022-12-07,2.390050940550386
2022-12-08,2.5180893837941567
2022-12-09,1.9205766486565603
2022-12-10,0.0
2022-12-11,2.0059356108190736
2022-12-12,2.091294572981588
2022-12-13,2.4754099027128995
2022-12-14,0.0
2022-12-15,2.219333016225358
2022-12-16,1.7925382054127894
2022-12-17,2.4754099027128995
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,1.8778971675753036
2022-12-21,0.0
2022-12-22,2.262012497306616
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,1.9205766486565603
2022-12-26,1.9632561297378173
2022-12-27,2.091294572981588
2022-12-28,2.262012497306616
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,1.9632561297378173
2023-01-01,0.0
2023-01-02,2.028985507246377
2023-01-03,1.7753623188405796
2023-01-04,3.347826086956522
2023-01-05,2.3840579710144927
2023-01-06,3.550724637681159
2023-01-07,0.0
2023-01-08,2.7898550724637685
2023-01-09,2.231884057971014
2023-01-10,2.586956521739131
2023-01-11,2.4347826086956523
2023-01-12,0.0
2023-01-13,2.3840579710144927
2023-01-14,3.043478260869565
2023-01-15,2.586956521739131
2023-01-16,1.9275362318840576
2023-01-17,2.333333333333333
2023-01-18,2.586956521739131
2023-01-19,2.891304347826087
2023-01-20,2.4347826086956523
2023-01-21,3.195652173913044
2023-01-22,0.0
2023-01-23,1.9782608695652173
2023-01-24,0.0
2023-01-25,2.840579710144928
2023-01-26,2.2826086956521743
2023-01-27,2.4855072463768115
2023-01-28,0.0
2023-01-29,2.181159420289855
2023-01-30,1.9782608695652173
2023-01-31,2.2826086956521743
2023-02-01,2.4855072463768115
2023-02-02,2.7898550724637685
2023-02-03,2.4855072463768115
2023-02-04,3.195652173913044
2023-02-05,2.333333333333333
2023-02-06,3.6014492753623197
2023-02-07,2.4855072463768115
2023-02-08,2.4347826086956523
2023-02-09,2.63768115942029
2023-02-10,2.840579710144928
2023-02-11,0.0
2023-02-12,2.739130434782609
2023-02-13,3.043478260869565
2023-02-14,3.0942028985507246
2023-02-15,5.072463768115942
2023-02-16,2.4855072463768115
2023-02-17,2.536231884057971
2023-02-18,2.4347826086956523
2023-02-19,0.0
2023-02-20,2.181159420289855
2023-02-21,2.2826086956521743
2023-02-22,3.3985507246376816
2023-02-23,2.130434782608696
2023-02-24,2.739130434782609
2023-02-25,2.942028985507247
2023-02-26,2.333333333333333
2023-02-27,2.181159420289855
2023-02-28,2.586956521739131
2023-03-01,2.181159420289855
2023-03-02,2.688405797101449
2023-03-03,2.130434782608696
2023-03-04,1.876811594202899
2023-03-05,2.840579710144928
2023-03-06,1.6231884057971016
2023-03-07,1.876811594202899
2023-03-08,2.891304347826087
2023-03-09,2.739130434782609
2023-03-10,4.818840579710145
2023-03-11,3.6014492753623197
2023-03-12,1.9275362318840576
2023-03-13,3.0942028985507246
2023-03-14,2.739130434782609
2023-03-15,1.7753623188405796
2023-03-16,2.4855072463768115
2023-03-17,3.3985507246376816
2023-03-18,3.0942028985507246
2023-03-19,0.0
2023-03-20,2.7898550724637685
2023-03-21,2.130434782608696
2023-03-22,2.130434782608696
2023-03-23,1.6231884057971016
2023-03-24,3.2971014492753623
2023-03-25,1.673913043478261
2023-03-26,0.0
2023-03-27,0.0
2023-03-28,2.7898550724637685
2023-03-29,3.043478260869565
2023-03-30,2.181159420289855
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,2.2826086956521743
2023-04-03,3.347826086956522
2023-04-04,3.246376811594203
2023-04-05,1.8260869565217392
2023-04-06,2.181159420289855
2023-04-07,2.0797101449275366
2023-04-08,0.0
2023-04-09,1.7753623188405796
2023-04-10,1.7246376811594204
2023-04-11,1.572463768115942
2023-04-12,2.333333333333333
2023-04-13,2.181159420289855
2023-04-14,1.7753623188405796
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,1.673913043478261
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,2.231884057971014
2023-05-04,0.0
2023-05-05,1.9275362318840576
2023-05-06,0.0
2023-05-07,1.9275362318840576
2023-05-08,0.0
2023-05-09,2.181159420289855
2023-05-10,1.9275362318840576
2023-05-11,1.5217391304347825
2023-05-12,1.7753623188405796
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,1.8260869565217392
2023-05-16,1.673913043478261
2023-05-17,0.0
2023-05-18,1.876811594202899
2023-05-19,2.840579710144928
2023-05-20,2.028985507246377
2023-05-21,0.0
2023-05-22,2.891304347826087
2023-05-23,1.9782608695652173
2023-05-24,1.7246376811594204
2023-05-25,2.7898550724637685
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,1.876811594202899
2023-05-29,1.8260869565217392
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,2.3840579710144927
2023-06-02,1.8260869565217392
2023-06-03,2.333333333333333
2023-06-04,2.0797101449275366
2023-06-05,1.673913043478261
2023-06-06,2.942028985507247
2023-06-07,0.0
2023-06-08,1.9275362318840576
2023-06-09,2.688405797101449
2023-06-10,2.3840579710144927
2023-06-11,2.181159420289855
2023-06-12,2.333333333333333
2023-06-13,1.5217391304347825
2023-06-14,1.6231884057971016
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,1.6231884057971016
2023-06-20,2.2826086956521743
2023-06-21,1.7246376811594204
2023-06-22,1.7246376811594204
2023-06-23,1.8260869565217392
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,1.673913043478261
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,2.688405797101449
2023-07-02,1.8260869565217392
2023-07-03,1.6231884057971016
2023-07-04,0.0
2023-07-05,3.1487313413728644
2023-07-06,2.0609877870804207
2023-07-07,0.0
2023-07-08,3.892976931151906
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,2.690734055354993
2023-07-18,2.690734055354993
2023-07-19,2.63348439460276
2023-07-20,2.805233376859461
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,4.408223877922011
2023-07-25,2.461735412346058
2023-07-26,2.576234733850526
2023-07-27,2.518985073098292
2023-07-28,3.6639782881429697
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,2.9769823591161626
2023-08-04,2.8624830376116948
2023-08-05,2.4044857515938243
2023-08-06,3.7784776096474375
2023-08-07,0.0
2023-08-08,2.3472360908415904
2023-08-09,0.0
2023-08-10,2.747983716107227
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,3.320480323629566
2023-08-14,3.434979645134034
2023-08-15,0.0
2023-08-16,3.1487313413728644
2023-08-17,3.9502265919041393
2023-08-18,2.805233376859461
2023-08-19,2.518985073098292
2023-08-20,0.0
2023-08-21,2.518985073098292
2023-08-22,5.43871777146222
2023-08-23,0.0
2023-08-24,3.434979645134034
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,2.805233376859461
2023-08-28,3.721227948895204
2023-08-29,2.576234733850526
2023-08-30,2.747983716107227
2023-08-31,2.63348439460276
2023-09-01,2.9197326983639287
2023-09-02,2.2327367693371225
2023-09-03,2.3472360908415904
2023-09-04,2.63348439460276
2023-09-05,0.0
2023-09-06,2.1754871085848886
2023-09-07,2.805233376859461
2023-09-08,2.461735412346058
2023-09-09,0.0
2023-09-10,2.9197326983639287
2023-09-11,4.522723199426479
2023-09-12,0.0
2023-09-13,2.9197326983639287
2023-09-14,2.8624830376116948
2023-09-15,2.2327367693371225
2023-09-16,3.549478966638502
2023-09-17,0.0
2023-09-18,2.9197326983639287
2023-09-19,3.263230662877332
2023-09-20,2.4044857515938243
2023-09-21,2.1754871085848886
2023-09-22,0.0
2023-09-23,2.4044857515938243
2023-09-24,0.0
2023-09-25,2.461735412346058
2023-09-26,3.1487313413728644
2023-09-27,2.747983716107227
2023-09-28,2.63348439460276
2023-09-29,2.4044857515938243
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,3.263230662877332
2023-10-03,0.0
2023-10-04,2.63348439460276
2023-10-05,0.0
2023-10-06,2.805233376859461
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,2.4044857515938243
2023-10-10,2.690734055354993
2023-10-11,2.461735412346058
2023-10-12,2.576234733850526
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,2.63348439460276
2023-10-17,2.3472360908415904
2023-10-18,0.0
2023-10-19,3.320480323629566
2023-10-20,3.492229305886268
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,2.461735412346058
2023-10-27,0.0
2023-10-28,0.0
2023-10-29,2.747983716107227
2023-10-30,2.690734055354993
2023-10-31,2.747983716107227
2023-11-01,2.518985073098292
2023-11-02,0.0
2023-11-03,0.0
2023-11-04,0.0
2023-11-05,2.805233376859461
2023-11-06,2.518985073098292
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,3.721227948895204
2023-11-14,2.3472360908415904
2023-11-15,3.263230662877332
2023-11-16,2.9769823591161626
2023-11-17,2.2327367693371225
2023-11-18,0.0
2023-11-19,3.492229305886268
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,2.1754871085848886
2023-11-23,0.0
2023-11-24,2.4044857515938243
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,2.576234733850526
2023-11-28,3.0342320198683965
2023-11-29,3.0914816806206304
2023-11-30,0.0
2023-12-01,3.606728627390736
2023-12-02,0.0
2023-12-03,2.690734055354993
2023-12-04,0.0
2023-12-05,2.4044857515938243
2023-12-06,5.7249660752233895
2023-12-07,0.0
2023-12-08,2.805233376859461
2023-12-09,0.0
2023-12-10,0.0
2023-12-11,3.320480323629566
2023-12-12,2.2327367693371225
2023-12-13,2.3472360908415904
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,4.007476252656374
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,2.576234733850526
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,3.263230662877332
2024-01-02,2.576234733850526
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,5.6410256410256405
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,4.981684981684982
2024-01-11,0.0
2024-01-12,3.58974358974359
2024-01-13,0.0
2024-01-14,4.029304029304029
2024-01-15,4.175824175824176
2024-01-16,4.249084249084249
2024-01-17,3.8095238095238098
2024-01-18,0.0
2024-01-19,0.0
2024-01-20,3.4432234432234434
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,4.468864468864469
2024-01-25,0.0
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,4.249084249084249
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,0.0
2024-02-03,0.0
2024-02-04,0.0
2024-02-05,0.0
2024-02-06,0.0
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,7.326007326007326
2024-02-10,4.542124542124542
2024-02-11,4.249084249084249
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-17,4.395604395604395
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,5.128205128205128
2024-02-21,4.908424908424908
2024-02-22,0.0
2024-02-23,4.542124542124542
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,4.322344322344322
2024-02-29,0.0
2024-03-01,0.0
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.0
2024-03-16,0.0
2024-03-17,0.0
2024-03-18,0.0
2024-03-19,4.908424908424908
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,0.0
2024-03-23,4.102564102564102
2024-03-24,4.322344322344322
2024-03-25,0.0
2024-03-26,5.054945054945055
2024-03-27,5.347985347985348
2024-03-28,5.567765567765568
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,3.882783882783882
2024-04-24,4.835164835164835
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,5.567765567765568
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,4.542124542124542
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,3.736263736263736
2024-05-15,0.0
2024-05-16,4.908424908424908
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,4.102564102564102
2024-05-23,0.0
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,3.956043956043956
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,3.663003663003663
2024-06-12,4.102564102564102
2024-06-13,0.0
2024-06-14,4.249084249084249
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,3.882783882783882
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,7.884057971014491
2024-07-07,0.0
2024-07-08,6.028985507246378
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,8.34782608695652
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,8.579710144927537
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,10.89855072463768
2024-08-25,0.0
2024-08-26,7.420289855072463
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,0.0
2024-08-30,0.0
2024-08-31,0.0
2024-09-01,0.0
2024-09-02,0.0
2024-09-03,0.0
2024-09-04,6.724637681159421
2024-09-05,6.376811594202898
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,8.0
2024-09-13,0.0
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,7.768115942028985
2024-09-20,0.0
2024-09-21,8.927536231884057
2024-09-22,0.0
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,0.0
2024-09-26,0.0
2024-09-27,7.18840579710145
2024-09-28,0.0
2024-09-29,0.0
2024-09-30,0.0
