Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,15840.0,19560.0,16860.0,20170.0,17010.0,19720.0,26750.0,17620.0,19530.0,17730.0,17820.0,20860.0,17490.0,17310.0,17390.0,27000.0,14610.0,17580.0,18910.0,18370.0,19130.0,22960.0,22560.0,25780.0,,19760.0,22320.0,19620.0,23790.0,23210.0,24600.0,18030.0,17870.0,17260.0
2022-04-22,15780.0,18420.0,16100.000000000002,20160.0,17200.0,19630.0,24550.0,17500.0,19440.0,17670.0,17960.0,20650.0,17160.0,17370.0,16970.0,,14360.0,14490.0,18560.0,14730.0,16730.0,22280.0,22570.0,24360.0,,18960.0,21620.0,19890.0,22680.0,23440.0,24120.0,17560.0,18080.0,17500.0
2022-04-23,15840.0,18420.0,16690.0,19480.0,17200.0,19630.0,,17730.0,19720.0,17510.0,17510.0,20290.0,17300.0,17600.0,17260.0,,14360.0,16129.999999999998,18560.0,14730.0,16730.0,21990.0,21900.0,24490.0,,19000.0,22210.0,19770.0,22790.0,22500.0,24180.0,18730.0,18200.0,17180.0
2022-04-24,15740.0,19630.0,17470.0,19480.0,16270.0,18970.0,,17550.0,19650.0,17750.0,17710.0,20290.0,17360.0,17520.0,17260.0,,14360.0,16900.0,18560.0,14730.0,19130.0,22110.0,21900.0,24490.0,,19230.0,21020.0,19480.0,23100.0,24590.0,24260.0,18300.0,17910.0,17270.0
2022-04-25,15690.0,18960.0,16860.0,19480.0,16250.0,20850.0,,17500.0,19690.0,17580.0,17650.0,19150.0,16830.0,17680.0,17260.0,,14850.0,16760.0,18470.0,14730.0,19130.0,20780.0,21540.0,23280.0,,19080.0,21240.0,19070.0,22410.0,24650.0,24340.0,18050.0,17530.0,17020.0
2022-04-26,15540.0,18640.0,16400.0,20600.0,16070.0,21900.0,22000.0,17590.0,19330.0,17480.0,17290.0,18850.0,16900.0,17680.0,17360.0,,14850.0,16980.0,18470.0,14730.0,19750.0,20890.0,22350.0,23970.0,,19240.0,19890.0,19170.0,22410.0,24750.0,24330.0,18300.0,17730.0,16960.0
2022-04-27,15570.0,18520.0,17030.0,21450.0,16070.0,19960.0,,17590.0,19540.0,17420.0,17360.0,18850.0,17330.0,17680.0,17360.0,,14970.0,14000.0,18410.0,14730.0,19750.0,21130.0,22360.0,24170.0,,19090.0,20220.0,18860.0,22410.0,25000.0,23780.0,17890.0,17950.0,17190.0
2022-04-28,15500.0,18740.0,17650.0,21450.0,16070.0,20420.0,,17590.0,19510.0,17190.0,17420.0,19400.0,16860.0,17680.0,17850.0,,14970.0,14250.0,18430.0,14730.0,17550.0,21130.0,20000.0,23920.0,,19600.0,19830.0,18880.0,22900.0,25000.0,23070.0,18490.0,17800.0,17020.0
2022-04-29,15540.0,18280.0,15880.0,21450.0,15620.0,20230.0,,17640.0,19490.0,17030.0,17110.0,18850.0,16860.0,17680.0,16680.0,,14970.0,14000.0,18150.0,14730.0,19750.0,21150.0,21540.0,24480.0,,18890.0,20180.0,19040.0,23460.0,25000.0,22710.0,18030.0,17800.0,17070.0
2022-04-30,15540.0,18520.0,17180.0,20370.0,16070.0,20920.0,23780.0,17630.0,19640.0,17130.0,17290.0,18930.0,16720.0,17590.0,17060.0,,14850.0,16950.0,18890.0,14730.0,18710.0,20750.0,20000.0,25000.0,,18790.0,20290.0,18950.0,21270.0,25000.0,22430.0,18000.0,17800.0,17100.0
2022-05-01,15510.0,17620.0,19070.0,20370.0,16070.0,19980.0,,17590.0,19650.0,17130.0,17120.0,18930.0,16720.0,17700.0,18690.0,,14970.0,14250.0,19030.0,14730.0,17550.0,21020.0,,24480.0,,18790.0,20320.0,18590.0,21870.0,25000.0,22340.0,17740.0,18210.0,17160.0
2022-05-02,15580.0,17130.0,14970.0,23000.0,16070.0,21000.0,,17960.0,19790.0,17130.0,16950.0,22000.0,18870.0,17380.0,,,15300.0,14250.0,16430.0,15500.0,16730.0,21540.0,17320.0,24660.0,,18350.0,22360.0,19210.0,21410.0,,22060.0,18160.0,18010.0,17230.0
2022-05-03,15570.0,17390.0,15530.0,23000.0,16070.0,,,18070.0,19760.0,17360.0,17010.0,20650.0,16840.0,17700.0,,,14970.0,18710.0,19440.0,15500.0,16730.0,21880.0,20000.0,24660.0,,18430.0,21940.0,18860.0,22310.0,,22620.0,18310.0,17910.0,17170.0
2022-05-04,15590.0,18120.0,15910.0,20980.0,15620.0,20490.0,24890.0,17720.0,19650.0,16990.0,16900.0,19250.0,16610.0,17700.0,17210.0,,14640.0,17180.0,18640.0,15500.0,16730.0,21430.0,17320.0,24800.0,,18760.0,20220.0,18610.0,22310.0,25000.0,22140.0,18340.0,18310.0,17240.0
2022-05-05,15620.0,17130.0,15880.0,21950.0,16070.0,19980.0,,17750.0,19800.0,17280.0,16840.0,19170.0,16860.0,17700.0,16750.0,,14850.0,17180.0,19030.0,14730.0,16730.0,21560.0,17320.0,24800.0,,18760.0,19970.0,18640.0,22430.0,25000.0,22140.0,17810.0,18130.0,16960.0
2022-05-06,15590.0,17130.0,17440.0,21950.0,16640.0,20230.0,,17720.0,19870.0,17010.0,16910.0,18760.0,16490.0,17180.0,17440.0,,14970.0,17180.0,19130.0,14730.0,19130.0,20090.0,17320.0,24800.0,,18670.0,19700.0,18360.0,22310.0,25000.0,21640.0,17770.0,17940.0,17040.0
2022-05-07,15520.0,17260.0,16110.0,21950.0,15410.0,20330.0,,17630.0,19650.0,17150.0,17040.0,18760.0,16640.0,17700.0,17250.0,,14970.0,17180.0,19130.0,14730.0,18710.0,21200.0,15000.0,24800.0,,18670.0,19530.0,18280.0,22310.0,25000.0,21870.0,17580.0,18070.0,17060.0
2022-05-08,15490.0,17260.0,17660.0,20590.0,15960.0,20250.0,24200.0,17330.0,19270.0,16970.0,16720.0,18950.0,16400.0,17700.0,17250.0,,14970.0,16780.0,19080.0,14730.0,16730.0,21200.0,15000.0,24800.0,,18870.0,19190.0,18440.0,21890.0,23980.0,21690.0,17430.0,18250.0,17060.0
2022-05-09,15630.0,16720.0,16730.0,21630.0,16070.0,20470.0,,17320.0,18950.0,17000.0,16800.0,18420.0,16230.0,17700.0,17440.0,,15300.0,16780.0,18240.0,14730.0,16730.0,20880.0,15000.0,24800.0,,18260.0,19700.0,18190.0,19460.0,25000.0,22150.0,17090.0,18100.0,17030.0
2022-05-10,15530.0,16720.0,16510.0,21630.0,16900.0,20470.0,,17320.0,19390.0,16860.0,16820.0,18420.0,16120.000000000002,17500.0,16640.0,,14970.0,16550.0,18010.0,14730.0,16730.0,20350.0,15000.0,25000.0,,18130.0,19190.0,18240.0,19460.0,20620.0,21980.0,16980.0,18130.0,17000.0
2022-05-11,15670.0,16750.0,16500.0,21470.0,16500.0,20470.0,,17320.0,19290.0,16730.0,16920.0,18420.0,15660.0,17610.0,16640.0,,14970.0,16550.0,18010.0,15500.0,16730.0,20410.0,15000.0,25000.0,,17750.0,18980.0,18140.0,18690.0,20620.0,20690.0,16920.0,18190.0,16970.0
2022-05-12,15430.0,16600.0,16500.0,20980.0,16500.0,20720.0,18000.0,17220.0,19150.0,16670.0,16720.0,18420.0,15630.0,17610.0,16750.0,,14970.0,16550.0,17830.0,,16730.0,21010.0,14490.0,25000.0,,17810.0,18470.0,17920.0,18910.0,19360.0,21650.0,16730.0,17890.0,17000.0
2022-05-13,15480.0,16750.0,16370.000000000002,20300.0,16500.0,20470.0,,17220.0,19340.0,16750.0,16710.0,18190.0,15760.0,17440.0,16280.000000000002,,14640.0,16550.0,17690.0,,16129.999999999998,20440.0,14490.0,24590.0,,17980.0,18310.0,17750.0,18260.0,20620.0,21650.0,16900.0,17650.0,16990.0
2022-05-14,15480.0,16750.0,17480.0,20310.0,16730.0,20980.0,,17220.0,19250.0,16710.0,16610.0,18160.0,15540.0,17440.0,17230.0,,14970.0,16550.0,18010.0,,16129.999999999998,21010.0,14490.0,24590.0,,17280.0,18470.0,17710.0,18730.0,19360.0,20820.0,16710.0,17310.0,17050.0
2022-05-15,15500.0,16750.0,16329.999999999998,20310.0,16540.0,20980.0,,17220.0,19240.0,16700.0,16760.0,18160.0,16320.0,17440.0,17230.0,,14970.0,16550.0,17770.0,,18000.0,21140.0,14000.0,24480.0,,17810.0,18150.0,17590.0,18910.0,20620.0,19420.0,16450.0,17380.0,17020.0
2022-05-16,15470.0,16750.0,15910.0,20310.0,16730.0,20980.0,,17220.0,19400.0,16670.0,16820.0,18830.0,15550.0,17680.0,17070.0,,14970.0,16550.0,17790.0,,19570.0,20500.0,14490.0,25000.0,,17780.0,18470.0,17550.0,18480.0,20620.0,20820.0,16540.0,17650.0,16940.0
2022-05-17,15470.0,16480.0,16910.0,19980.0,16500.0,20980.0,,17220.0,19280.0,16550.0,16590.0,18220.0,15800.0,17680.0,18560.0,,15300.0,16550.0,17770.0,,18000.0,21010.0,14000.0,25000.0,,17870.0,17910.0,17320.0,18480.0,20620.0,20710.0,16920.0,17380.0,16960.0
2022-05-18,15520.0,16750.0,16329.999999999998,19980.0,16210.0,20730.0,,17220.0,19260.0,16520.0,16850.0,18220.0,16040.0,17710.0,16660.0,,14970.0,16550.0,17690.0,15500.0,17380.0,21330.0,15270.0,25000.0,,17890.0,17580.0,17300.0,18480.0,20620.0,19320.0,16480.0,17380.0,16870.0
2022-05-19,15470.0,16750.0,16480.0,19980.0,16250.0,20730.0,,17080.0,19020.0,16260.000000000002,16690.0,18220.0,15770.0,17860.0,16530.0,,14970.0,16550.0,17470.0,19690.0,18000.0,21440.0,15270.0,25000.0,,18140.0,17580.0,17210.0,18500.0,20620.0,19320.0,16370.000000000002,17460.0,16760.0
2022-05-20,15360.0,16750.0,16300.0,19660.0,16250.0,20000.0,,17040.0,18950.0,16329.999999999998,16570.0,18220.0,16540.0,17710.0,16950.0,,14970.0,16550.0,17340.0,17570.0,18000.0,21080.0,19000.0,24590.0,,18280.0,18210.0,17160.0,18480.0,19770.0,20550.0,16620.0,17830.0,16990.0
2022-05-21,15340.0,17250.0,16170.000000000002,19660.0,16430.0,20000.0,,17040.0,19050.0,16390.0,16640.0,17780.0,15640.0,17710.0,16950.0,,14970.0,16550.0,17400.0,14730.0,18840.0,21500.0,16900.0,24590.0,,17860.0,17660.0,17030.0,18480.0,20620.0,19820.0,16510.0,17740.0,16800.0
2022-05-22,15440.0,16750.0,15910.0,19660.0,15360.0,20000.0,,16820.0,19170.0,16460.0,16670.0,17780.0,15780.0,17710.0,16320.0,,14970.0,16780.0,17890.0,17570.0,20520.0,21190.0,15180.0,24480.0,,18570.0,17660.0,17000.0,18500.0,20620.0,18510.0,16650.0,17830.0,17020.0
2022-05-23,15350.0,17290.0,15790.0,19660.0,15490.0,20000.0,,17040.0,18640.0,16360.0,16710.0,17950.0,15670.0,17510.0,16320.0,,14970.0,16550.0,17440.0,17570.0,18650.0,20580.0,14840.0,24590.0,,17930.0,17660.0,16730.0,18480.0,20620.0,18510.0,16470.0,17470.0,16870.0
2022-05-24,15330.0,16900.0,15920.0,19980.0,15360.0,19480.0,,17040.0,18500.0,16420.0,16520.0,17810.0,15870.0,17600.0,16320.0,,14970.0,16350.000000000002,17480.0,17570.0,18220.0,20190.0,14000.0,24650.0,,17910.0,17660.0,16750.0,18480.0,20620.0,19160.0,16190.000000000002,17390.0,16870.0
2022-05-25,15250.0,17030.0,15990.0,19970.0,15490.0,18980.0,,17040.0,18510.0,16300.0,16590.0,17810.0,15870.0,17600.0,16320.0,,14970.0,16350.000000000002,17160.0,17570.0,19720.0,20580.0,14840.0,24560.0,,17300.0,17460.0,16650.0,18460.0,20620.0,17890.0,16350.000000000002,17680.0,16910.0
2022-05-26,15650.0,17040.0,15870.0,19970.0,15490.0,18980.0,,17040.0,18440.0,16090.0,16750.0,17810.0,15870.0,17600.0,16320.0,,14970.0,16120.000000000002,17060.0,17570.0,18470.0,20580.0,15010.0,24650.0,,17220.0,17460.0,16610.0,17940.0,18120.0,19840.0,16219.999999999998,17380.0,16820.0
2022-05-27,15660.0,17040.0,15490.0,19970.0,14780.0,18980.0,,17040.0,18290.0,16250.0,16219.999999999998,17630.0,16370.000000000002,17600.0,17850.0,,14970.0,16520.0,17440.0,17570.0,19720.0,20580.0,15010.0,24590.0,,17330.0,17460.0,16520.0,17540.0,18120.0,18190.0,16190.000000000002,17590.0,16970.0
2022-05-28,15400.0,17040.0,15750.0,19970.0,14780.0,18980.0,,17040.0,18350.0,16180.0,16180.0,17430.0,15720.0,17600.0,16530.0,,14970.0,16520.0,16750.0,17570.0,19720.0,20580.0,15550.0,23980.0,,17130.0,17410.0,16750.0,18110.0,18540.0,17500.0,15750.0,17590.0,16640.0
2022-05-29,15280.0,16820.0,15420.0,19290.0,14780.0,18330.0,,17040.0,18320.0,16420.0,16250.0,17480.0,15720.0,17370.0,15960.0,,14970.0,16520.0,17150.0,18710.0,19720.0,20410.0,15270.0,24180.0,,17120.0,17660.0,16750.0,17680.0,18540.0,17770.0,15870.0,17320.0,16910.0
2022-05-30,15500.0,16810.0,15240.0,19290.0,14780.0,17980.0,,17140.0,18030.0,16190.000000000002,16370.000000000002,17520.0,15860.0,17370.0,15960.0,,14970.0,16520.0,17160.0,18710.0,18220.0,20770.0,15270.0,24590.0,,17610.0,17660.0,16490.0,18110.0,18540.0,18680.0,16320.0,17660.0,16870.0
2022-05-31,15310.0,16610.0,15710.0,19290.0,14580.0,17980.0,,16950.0,17920.0,16190.000000000002,16370.000000000002,17470.0,15790.0,17370.0,15960.0,,14970.0,16520.0,17060.0,18710.0,19720.0,20710.0,15270.0,24310.0,,18200.0,17660.0,16570.0,17210.0,18540.0,18300.0,15970.0,17250.0,16780.0
2022-06-01,15300.0,16540.0,15650.0,19290.0,14850.0,17660.0,20220.0,16950.0,17950.0,16340.0,16040.0,17430.0,15800.0,17370.0,15960.0,,14970.0,16520.0,17500.0,25000.0,22100.0,20590.0,15270.0,24180.0,,17420.0,17660.0,16420.0,17210.0,15640.0,18950.0,16630.0,17330.0,16700.0
2022-06-02,15230.0,15810.0,15650.0,19290.0,14950.0,17970.0,,16910.0,17960.0,16290.0,16390.0,17430.0,15800.0,17370.0,17300.0,,14970.0,16520.0,17280.0,25000.0,15870.0,21310.0,15270.0,24180.0,,17980.0,17590.0,16520.0,17190.0,18540.0,18640.0,15790.0,17180.0,16850.0
2022-06-03,15590.0,15810.0,15520.0,18120.0,15210.0,17730.0,,16910.0,17650.0,16470.0,16160.0,17390.0,15950.0,17370.0,16490.0,,15300.0,16520.0,17300.0,25000.0,18220.0,20910.0,15270.0,24180.0,,17820.0,17660.0,16200.0,16370.000000000002,18410.0,18780.0,15800.0,17250.0,16920.0
2022-06-04,15410.0,15750.0,15200.0,18160.0,15060.0,17640.0,,16810.0,17620.0,16560.0,16160.0,17430.0,17360.0,17430.0,16490.0,,14970.0,16520.0,17230.0,18710.0,19100.0,20090.0,15270.0,24180.0,,18090.0,17230.0,16350.000000000002,17080.0,18900.0,18120.0,15770.0,17320.0,17060.0
2022-06-05,15950.0,15860.0,15420.0,18160.0,14720.0,17000.0,,16810.0,17520.0,16400.0,16170.000000000002,17330.0,16590.0,17430.0,15000.0,,15620.0,16520.0,17670.0,18710.0,19100.0,19600.0,15270.0,23960.0,,17810.0,17660.0,16120.000000000002,17190.0,18410.0,17720.0,15650.0,17320.0,16810.0
2022-06-06,15540.0,15720.0,15180.0,19970.0,15060.0,17730.0,,16730.0,17790.0,16500.0,16190.000000000002,17330.0,16140.0,17600.0,15490.0,,14640.0,16520.0,17430.0,18710.0,19100.0,20320.0,15270.0,25000.0,,17900.0,17590.0,16329.999999999998,17250.0,16620.0,17370.0,15740.0,17320.0,16840.0
2022-06-07,15590.0,16730.0,14980.0,19640.0,15060.0,17460.0,,16730.0,17690.0,16580.0,16100.000000000002,17330.0,16219.999999999998,17600.0,16490.0,,14970.0,16520.0,17710.0,18710.0,19610.0,19720.0,16670.0,24370.0,,18290.0,17590.0,16740.0,17660.0,18410.0,17720.0,15810.0,17320.0,16870.0
2022-06-08,15830.0,17180.0,15040.0,18360.0,14880.0,17730.0,,16730.0,17430.0,16590.0,16110.0,17250.0,16200.0,17600.0,16140.0,,14970.0,16520.0,17250.0,18710.0,18870.0,19720.0,19440.0,24370.0,,17820.0,17500.0,16360.0,17380.0,18410.0,17210.0,16400.0,17240.0,16730.0
2022-06-09,15590.0,15950.0,14980.0,18160.0,14880.0,16980.0,,16730.0,17200.0,16540.0,16470.0,17150.0,16210.0,17600.0,18880.0,,15300.0,17940.0,17750.0,18710.0,16730.0,20110.0,14000.0,24370.0,,18090.0,17500.0,16600.0,17870.0,20000.0,17250.0,15770.0,16650.0,16770.0
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
